file,record,offset,type,speaker,node,tokens,bytes_used,max_bytes,chinese,english
game72.msg,31,0x00001ED4,dialogue,0,21,,100,236,有個奇怪的晚上，母親輕輕地叫著我的名字，滿懷憂傷的坐在我身邊，淚水從她的臉龐落下，說著父親海枯石爛不,"One strange night my mother said my name softly, sat beside me full of sorrow, tears down her face, speaking of my father's love that would last till the seas dried up and the stones"
game72.msg,32,0x00001FD1,dialogue,0,22,,92,236,變的愛情，一切已成往事，她聲音急切迴盪在窒息的空氣中，我成為慾望的依靠，短暫的激情終點‧‧‧,"crumbled. It is all in the past now. Her voice was urgent, echoing in the airless room. I became something for her longing to lean on, the end of a brief passion..."
game72.msg,33,0x000020CE,dialogue,1,23,,8,236,然後呢？,And then?
game72.msg,34,0x000021CB,dialogue,0,24,,86,236,我游移在痛苦與快樂的天地，荒謬一如往昔的世界，誰來告訴我她是誰？誰來問我願不願意‧‧‧,"I drift between pain and pleasure, in a world as absurd as it ever was. Who will tell me who she is? Who will ask me whether I want this..."
game72.msg,35,0x000022C8,dialogue,1,25,,8,236,？？？？,？？？？
game72.msg,36,0x000023C5,dialogue,0,0,,20,236,我要逃避這整個世界！,I want to run from this whole world!
game72.msg,37,0x000024C2,dialogue,0,27,,136,236,我媽媽給人洗衣服，我爸爸在市場砍人十刀去坐牢，我妹妹下海賣身，我窮的只能幻想兼流口水，我到底要幹‧‧什麼？我要幹‧‧什麼才能出頭天‧‧‧,"My mother takes in washing, my father is in jail for knifing a man at the market, my sister sells herself. I'm so poor all I do is dream and drool. What do I do... to get ahead..."
game72.msg,38,0x000025BF,dialogue,0,28,,64,236,我要反抗權威，顛覆虛構制度！我就是道路，我就是真理，我就是生命！,"I will defy authority and tear down this sham of a system! I am the way, I am the truth, I am the life!"
game72.msg,39,0x000026BC,dialogue,0,0,,34,236,我對這個社會失望，對這個朝代絕望！,"I have lost faith in this society, and all hope in this dynasty."
game72.msg,40,0x000027B9,dialogue,0,2A,,43,236,怖懼山洞現在封鎖中，有位貴族在山洞內失蹤！ ,Dread Cavern is sealed off at the moment. A nobleman went missing inside it.
game72.msg,41,0x000028B6,dialogue,0,0,,32,236,我的老公年近六旬，還像一尾活龍！,My husband is nearly sixty and still as lively as a dragon.
game72.msg,42,0x000029B3,dialogue,67,2C,,148,236,我想知道什麼是憐憫，這個問題一直困擾著我，有人說：人不為己天誅地滅，但又有人願意捨己助人，為什麼？你若是能解開我心中的疑問，我會毫不吝惜的送你真絹！,"I want to know what pity is. It troubles me. Some say a man who doesn't look out for himself is doomed, yet others give up all to help. Why? Answer that and the True Silk is yours."
game72.msg,43,0x00002AB0,dialogue,1,0,,12,236,我盡我所能！,I will do what I can.
game72.msg,44,0x00002BAD,dialogue,67,2E,,38,236,我要知道什麼是憐憫！你現在能告訴我嗎？,I want to know what pity is. Can you tell me now?
game72.msg,45,0x00002CAA,dialogue,1,0,,4,236,不！,No!
game72.msg,46,0x00002DA7,dialogue,1,30,,10,236,沒有答案！,There is no answer.
game72.msg,47,0x00002EA4,dialogue,67,0,,36,236,很好！我想的確是沒有答案，這是真絹。,Very good. I believe there truly is no answer. Here is the True Silk.
game72.msg,48,0x00002FA1,dialogue,67,0,,54,236,我現在比較擔心的是，我的孩子能不能用功讀書，復興民族！,What worries me more these days is whether my children will study hard and restore our people.
game72.msg,50,0x0000319B,dialogue,0,0,,12,236,是否要休息！,Rest here?
game73.msg,0,0x00000031,dialogue,65,2,,100,236,我心急如焚！我的兒子達斯出外找尋木材製造船隻，竟離奇失蹤，生死不明，活著我要見到人，死了我要看到屍體,"My heart is on fire. My son Das went out looking for timber to build ships and vanished. I do not know if he lives. If he lives I want to see him, if he is dead I want to see the body"
game73.msg,1,0x0000012E,dialogue,65,0,,56,236,，唉！年輕人，做人要行善積德，請幫我一個忙，幫我找到他！,". Ah! Young man, a man should do good and build up merit. Please do me this one favor and find him."
game73.msg,2,0x0000022B,dialogue,1,4,,26,236,老先生，您放心！我會幫忙。,"Do not worry, sir. I will help."
game73.msg,3,0x00000328,dialogue,65,0,,20,236,謝謝你們，謝謝你們！,"Thank you, thank you both!"
game73.msg,4,0x00000425,dialogue,65,0,,22,236,你的熱心令我老淚縱橫！,Your kindness brings tears to these old eyes.
game73.msg,5,0x00000522,dialogue,65,7,,62,236,謝謝你們找回我的兒子！等達斯將船造好之好，你們就能得到一艘船。,"Thank you for bringing my son back. Once Das has finished building the ship, it is yours."
game73.msg,6,0x0000061F,dialogue,1,0,,12,236,太謝謝您了！,Thank you very much.
game73.msg,7,0x0000071C,dialogue,66,0,,48,236,我不知道該不該謝謝你‧‧我真的很喜歡那個狐狸精。,I do not know whether I should thank you... I truly loved that fox spirit.
game73.msg,8,0x00000819,dialogue,66,0A,,36,236,船已經造好了，從今以後它就是你們的了,The ship is finished. From today it belongs to you.
game73.msg,9,0x00000916,dialogue,1,0,,18,236,它正好派的上用場。,It will come in useful.
game73.msg,10,0x00000A13,dialogue,65,0C,,36,236,船已經造好了，這是我與我兒子的心意！,The ship is finished. It is a gift from my son and me.
game73.msg,11,0x00000B10,dialogue,1,0,,6,236,謝謝！,Thank you!
game73.msg,12,0x00000C0D,dialogue,1,0E,,86,236,行善積德的方式有很多，不一定非得要找你兒子！況且你應該向有關單位報案，而不是找我幫忙！,"There are many ways to do good, and finding your son is not the only one. Besides, you should report this to the authorities, not ask me."
game73.msg,13,0x00000D0A,dialogue,65,0,,46,236,找有關單位幫忙‧‧哈‧哈‧我人老，腦子還沒老！,"Ask the authorities for help... ha, ha. I am old, but my head still works."
game73.msg,14,0x00000E07,dialogue,65,0,,76,236,兒子啊！兒子啊！你若是遭到不測，就托夢給我，也好讓我給你收屍‧‧嗚‧嗚‧嗚！,"My son, my son! If something has happened to you, come to me in a dream so I can bury you at least... Ugh... ugh... ugh!"
game73.msg,15,0x00000F04,dialogue,65,0,,100,236,不管如何，你找回我兒子我還是要謝謝你！等到我兒子將船造好後，你若是有需要，我可以以低廉的價格賣給你。,"Either way, you brought my son back and I still thank you. Once he has finished the ship, I can sell it to you cheap if you need it."
game73.msg,16,0x00001001,dialogue,66,0,,18,236,我忘不掉那段美夢！,I cannot forget that beautiful dream.
game73.msg,17,0x000010FE,dialogue,66,0,,26,236,要買船嗎？一艘一萬五千圓！,Want to buy a ship? Fifteen thousand gold each.
game73.msg,18,0x000011FB,dialogue,1,0,,4,236,好！,Yes!
game73.msg,19,0x000012F8,dialogue,66,0,,16,236,它就停在石斑港！,It is moored at Shiban Harbor.
game73.msg,20,0x000013F5,dialogue,66,0,,20,236,乘風破浪，遨遊四海！,"Ride the wind, cut the waves, and roam the four seas!"
game73.msg,21,0x000014F2,dialogue,1,11,,6,236,不要！,No!
game73.msg,22,0x000015EF,dialogue,65,0,,32,236,你再也找不到價格如此低廉的船隻！,You will never find a ship at a price like that again.
game73.msg,26,0x000019E3,command,0,0,,10,236,MStg66.ANM,
game75.msg,0,0x00000031,dialogue,68,2,,84,236,我的女朋友小梅前天在此跳海自殺，我們深愛著對方，卻無法結合，她是富家女，我是窮小子！,My girlfriend Xiaomei drowned herself here the day before yesterday. We loved each other deeply and could never be together. She was a rich man's daughter and I am a poor boy.
game75.msg,1,0x0000012E,dialogue,1,3,,20,236,你該不會準備自殺吧？,"You are not planning to kill yourself, are you?"
game75.msg,2,0x0000022B,dialogue,68,4,,18,236,我再也活不下去‧‧,I cannot go on living...
game75.msg,3,0x00000328,dialogue,1,5,,18,236,自殺是懦弱的行為！,Killing yourself is a coward's way out.
game75.msg,4,0x00000425,dialogue,68,6,,30,236,我寫了一篇祭梅文，請你聽聽看！,"I wrote a lament for Mei. Please, listen to it."
game75.msg,5,0x00000522,dialogue,1,7,,22,236,如果這能使你打消念頭！,If it will change your mind.
game75.msg,6,0x0000061F,dialogue,68,8,,96,236,再妳未與我吻別前別叫醒我妳再也見不到我艱辛地游過深藍的海水潮來潮往是我的深情最深的悲哀深於淚水沙,Do not wake me before you kiss me goodbye you will never see me again struggling across the deep blue sea the tides are my devotion the deepest grief runs deeper than tears the
game75.msg,7,0x0000071C,dialogue,68,0,,96,236,灘的足跡聆聽晚風習習清澈冷冽帶不走希望如緣木求魚般的無情無奈思念點燃創痛燭火愛情是淒苦破碎的？？,footprints on the sand listen to the evening wind clear and cold it carries no hope as futile as chasing fish up a tree longing lights the candle of pain is love bitter and broken??
game75.msg,8,0x00000819,dialogue,1,0A,,6,236,等待！,Waiting!
game75.msg,9,0x00000916,dialogue,68,0,,68,236,用等待劃下我人生的句點‧‧這把右花扇送給你，小梅我們終究會在一起‧‧,"I will end my life with waiting... Take this right-flower fan. Xiaomei, in the end we will be together..."
game75.msg,10,0x00000A13,dialogue,1,0,,36,236,他為愛殉情！我的淚水再也不聽使喚‧‧,He died for love. My tears will not obey me anymore...
game75.msg,11,0x00000B10,dialogue,68,0,,50,236,用美夢劃下我人生的句點‧‧小梅我們終究會在一起‧‧,"I will end my life with a beautiful dream... Xiaomei, in the end we will be together..."
game75.msg,12,0x00000C0D,dialogue,1,0,,36,236,他為愛殉情！我的淚水再也不聽使喚‧‧,He died for love. My tears will not obey me anymore...
game75.msg,13,0x00000D0A,dialogue,68,0,,50,236,用感覺劃下我人生的句點‧‧小梅我們終究會在一起‧‧,"I will end my life with feeling... Xiaomei, in the end we will be together..."
game75.msg,14,0x00000E07,dialogue,1,0,,36,236,他為愛殉情！我的淚水再也不聽使喚‧‧,He died for love. My tears will not obey me anymore...
game75.msg,15,0x00000F04,command,0,0,,10,236,MStg80.ANM,
game75.msg,17,0x000010FE,command,0,13,,10,236,MStg79.ANM,
game75.msg,20,0x000013F5,command,0,0,,11,236,MStg111.ANM,
game75.msg,21,0x000014F2,dialogue,69,0,,20,236,是否要搭船到聖光島？,Take the ship to Holy Island?
game75.msg,22,0x000015EF,command,0,18,,11,236,MStg112.ANM,
game75.msg,23,0x000016EC,command,0,19,,8,236,Ship.FTC,
game75.msg,24,0x000017E9,command,1,0,,10,236,Map129.DAT,
game78.msg,0,0x00000031,dialogue,65,2,,108,236,我要成為人類！我不要這副醜陋的德性，幫助我好不好？我的身軀是由十位孩童所創造出來的，那群巫師賦于我血腥的生命,"I want to become human! I do not want this hideous shape. Will you help me? My body was made out of ten children, and those sorcerers gave me a life soaked in blood"
game78.msg,1,0x0000012E,dialogue,65,0,,86,236,所以我只要吃掉十位孩童的屍體，我就能成為人類！如果你幫助我達成心願，我送給你泊天神蛹！,so all I need is to eat the bodies of ten children and I can become human. Help me get my wish and I will give you the Heavenbound Pupa.
game78.msg,2,0x0000022B,dialogue,1,4,,14,236,我願意幫助你！,I will help you.
game78.msg,3,0x00000328,dialogue,65,0,,22,236,麻煩你們找到十具童屍！,Please find me ten children's corpses.
game78.msg,4,0x00000425,dialogue,65,0,,20,236,我好想趕快成為人類！,I so badly want to be human soon.
game78.msg,5,0x00000522,dialogue,65,12,,30,236,謝謝你們的幫助！這是泊天神蛹。,Thank you for your help. Here is the Heavenbound Pupa.
game78.msg,6,0x0000061F,dialogue,1,8,,28,236,我不能幫你，聽起來匪夷所思！,I cannot help you. What you are asking is monstrous.
game78.msg,7,0x0000071C,dialogue,65,0,,22,236,我好失望，只有靠自己！,I am so disappointed. I will have to manage alone.
game78.msg,8,0x00000819,dialogue,65,0,,20,236,我再也不是正常人了！,I will never be a normal person again.
game78.msg,14,0x00000E07,dialogue,65,0,,16,236,謝謝你們的幫助！,Thank you for your help.
game78.msg,16,0x00001001,command,0,0,,10,236,MStg81.ANM,
game78.msg,17,0x000010FE,command,0,13,,11,236,MStg120.ANM,
game79.msg,0,0x00000031,dialogue,0,0,,32,236,從水井內傳出訊息：不想喝也得喝！,A message comes up out of the well: you will drink whether you want to or not.
game79.msg,1,0x0000012E,dialogue,0,4,,6,236,我喝！,I will drink!
game79.msg,2,0x0000022B,dialogue,0,0,,8,236,我不喝！,I will not drink!
game8.msg,0,0x00000031,dialogue,1,0,,68,236,這塊巨石為什麼矗立在這裡？石頭上為什麼又有這張符咒？撕下來看看好了！,Why does this great stone stand here? And why is there a charm stuck on it? I may as well tear it off and see.
game8.msg,1,0x0000012E,dialogue,1,3,,46,236,哇！你是什麼人？你以這種方式出現令我感到訝異！,Whoa! Who are you? Appearing like that gives me quite a shock.
game8.msg,2,0x0000022B,dialogue,65,4,,168,236,我從閃光中出現意味著我將照亮你的人生，你的未來也將因為我而改變，從今以後你的生命也將充滿著危險，卻也遍佈著希望，你無法從我這得到更多的指引，你的歡樂與痛苦也都將屬於你！,I came from the light to light your life. Your future changes because of me. From now your life holds danger and hope alike. I can guide you no further. Joy and pain are yours.
game8.msg,3,0x00000328,dialogue,1,5,,20,236,我聽了比沒聽還糊塗！,I understand less now than before you spoke.
game8.msg,4,0x00000425,dialogue,65,6,,144,236,這塊巨石就是所謂的亡朝碑！當你將鎮壓符撕下的時候也就是黑暗力量的甦醒，嘿！嘿！不過黑暗之後‧也許光明既將到來！但是，你該如何驅走黑暗帶來光明‧‧,"This boulder is the Stele of the Fallen Dynasty. Tearing off the sealing charm wakes the dark power. Heh, heh. After the dark, perhaps light. But how will you bring it..."
game8.msg,5,0x00000522,dialogue,1,7,,12,236,我該怎麼辦？,What should I do?
game8.msg,6,0x0000061F,dialogue,65,8,,150,236,別打斷我的話，這正是我要告訴你的！仔細聽好，我能給你的幫助也僅止於此！這個世界隱藏著巨大的秘密，這個秘密關係著摩羅王朝的存亡，只要你能找齊十樣聖物‧‧,"Do not interrupt, this is what I'm telling you. Listen well, this is all the help I can give. This world hides a vast secret, and on it hangs the Moro Dynasty. Gather ten holy items..."
game8.msg,7,0x0000071C,dialogue,1,9,,50,236,你的意思是說如果我能解開秘密，我就能推翻摩羅王朝？,"You mean if I can uncover the secret, I can bring down the Moro Dynasty?"
game8.msg,8,0x00000819,dialogue,65,0A,,178,236,你若是記憶力不佳，注意力不集中，想像力不豐富，我想你絕對無法完成推翻摩羅王朝的壯舉‧‧聽清楚了！找到未見箴圖、蓮花若木、雲雷風鼓、玄白赤鼎、泊天神俑、斑瀾文簡，獻給六手甲乙佛‧‧,"Find the Unseen Admonition, Lotus Ruo-Tree, Cloud-Thunder Drum, Tricolor Cauldron, Heavenbound Effigy and Resplendent Slips for the Six-Armed Buddha..."
game8.msg,9,0x00000916,dialogue,1,0B,,42,236,六手甲乙佛在那裏？祂又能給我什麼樣的幫助？,Where is the Six-Armed Buddha of Jiayi? And what help can he give me?
game8.msg,10,0x00000A13,dialogue,65,0C,,180,236,在裂風地窖！進入裂風地窖的關鍵就在亡朝碑上，接下來無可奉告！看你滿臉迷惑我在透露一點提示，六手甲乙佛的手上不一定都要有東西，不過，你也可以不用相信我！六手甲乙佛祂可以使聖光島昇起。,"In the Windrift Vault. The key to entering is on the Stele of the Fallen Dynasty. Beyond that, nothing. One hint: his six hands need not all hold something. He can raise Holy Island."
game8.msg,11,0x00000B10,dialogue,1,0D,,44,236,聖光島？你剛剛有提到真絹、命石、天玉、子燭？,"Holy Island? You mentioned True Silk, a Life Stone, Heavenly Jade, the Child Candle?"
game8.msg,12,0x00000C0D,dialogue,65,0E,,172,236,聖光島！如果你到的了聖光島就能決定你未來的命運！這四樣聖物取前面一個字，合起來就是真命天子，你用不著高興的太早，我不認為你辦的到！當然了，這四樣物品與聖光島是有密切的關係。,"Holy Island! Reach it and you decide your fate. Take the first word of each: True, Life, Heaven, Child. Do not celebrate yet, I do not think you can. All four are tied to Holy Island."
game8.msg,13,0x00000D0A,dialogue,1,0F,,44,236,如果你認為我辦不到，你又何必告訴我該怎麼做？,"If you think I cannot do it, why bother telling me how?"
game8.msg,14,0x00000E07,dialogue,65,10,,154,236,如果你找不到這裡，如果你不把鎮壓符撕掉，我又何必告訴你？這一切都是天的旨意，我知道你心裏在想什麼！你不過把這一段當成是生命中的奇遇，何不回頭看看來時路‧‧,"If you'd not found this place, if you'd not torn off the sealing charm, why would I? It is all heaven's will. I know your thoughts: a strange episode. Look back at the road you came."
game8.msg,15,0x00000F04,dialogue,1,11,,30,236,你好像已經知道我所碰到的事情！,You seem to know already what has happened to me.
game8.msg,16,0x00001001,dialogue,65,12,,94,236,在過不久，你就能感受到黑暗力量的甦醒，這個禍是你闖的，你不能逃避！找出黑暗的存在，然後消滅它！,"Before long you will feel the dark power waking. This trouble is yours, you brought it, and you cannot run from it. Find where the darkness is, and destroy it."
game8.msg,17,0x000010FE,dialogue,1,13,,16,236,我‧我‧現在‧‧,I... I... right now...
game8.msg,18,0x000011FB,dialogue,65,0,,30,236,哈！哈！回家去吧！我也該走了！,Ha! Ha! Go home. And I should be going too.
game8.msg,19,0x000012F8,dialogue,1,15,,38,236,等一下！你到底是什麼人？好人還是壞人？,Wait! Just who are you? Good or evil?
game8.msg,20,0x000013F5,dialogue,65,16,,52,236,那麼你是好人還是壞人呢？我是來自終極歷程的不朽先知！,"And which are you, good or evil? I am the undying prophet out of the final journey."
game8.msg,21,0x000014F2,dialogue,1,0,,90,236,我還有好多疑問你人就走了！‧‧我是好人還是壞人？唉！回家去吧！想到黑暗的力量我就渾身無力！,"I still had so many questions and he is gone... Am I good or evil? Ah, go home. Thinking about the dark power drains the strength out of me."
game8.msg,23,0x000016EC,command,0,1B,,11,236,Stage02.FTC,
game8.msg,25,0x000018E6,dialogue,1,0,,18,236,咦！發生什麼事？！,Huh! What is happening?
game8.msg,26,0x000019E3,command,0,0,,10,236,Mstg12.ANM,
game8.msg,27,0x00001AE0,command,0,18,,10,236,Mstg11.ANM,
game8.msg,29,0x00001CDA,command,0,1F,,11,236,MStg117.ANM,
game8.msg,32,0x00001FD1,command,0,25,,11,236,Stage03.FTC,
game8.msg,33,0x000020CE,command,0,0,,11,236,Mstg118.ANM,
game8.msg,34,0x000021CB,dialogue,65,0,,48,236,聖光島！如果你到的了聖光島就能決定你未來的命運！,Holy Island! Reach Holy Island and you decide your own fate.
game8.msg,37,0x000024C2,command,0,27,,12,236,HolyLose.FTC,
game80.msg,0,0x00000031,dialogue,0,0,,22,236,我的臉色隨著陰暗變化！,My face changes color as the shadows change.
game80.msg,1,0x0000012E,command,0,3,,10,236,MStg84.ANM,
game80.msg,6,0x0000061F,command,0,0,,10,236,MStg82.ANM,
game80.msg,7,0x0000071C,command,0,0,,10,236,MStg83.ANM,
game81.msg,1,0x0000012E,dialogue,0,0,,22,236,由磁磚鑲成的缺角牆壁。,A tiled wall with a corner missing.
game83.msg,0,0x00000031,dialogue,0,2,,38,236,大眼睛的孩子‧‧他再也不會唱兒歌了‧‧,The child with the big eyes... he will never sing a nursery rhyme again...
game83.msg,1,0x0000012E,dialogue,0,0,,12,236,孩童的屍體！,A child's corpse!
game83.msg,7,0x0000071C,dialogue,1,0,,12,236,我沒有鐵鑰匙,I do not have an iron key
game85.msg,2,0x0000022B,dialogue,1,0,,26,236,這個東西看起來有點像標靶！,This thing looks a bit like a target.
game85.msg,3,0x00000328,dialogue,1,5,,10,236,百發百中！,"A hundred shots, a hundred hits!"
game86.msg,0,0x00000031,dialogue,66,0,,58,236,歡迎來到我的實驗室，不過你們是不速之客！你們為什麼來這裡？,"Welcome to my laboratory, though you are uninvited. Why have you come here?"
game86.msg,1,0x0000012E,dialogue,4,3,,46,236,這些孩子跟你有什麼深仇大恨，為什麼要害死他們？,What grudge did these children ever give you? Why did you kill them?
game86.msg,2,0x0000022B,dialogue,66,4,,92,236,這是一個偉大的實驗！只要找出方法，人體有無限發展的的可能，這些孩子正好驗證我聰明絕頂的頭腦！,This is a great experiment! Find the right method and the human body can be developed without limit. These children happen to prove how brilliant my mind is.
game86.msg,3,0x00000328,dialogue,2,5,,52,236,我的刀子也可證明肉體是如此的脆弱，生命是如此的無助！,"My knife can also prove how fragile the flesh is, and how helpless life is."
game86.msg,4,0x00000425,dialogue,66,0,,14,236,哈‧哈‧哈‧！,"Ha, ha, ha!"
game86.msg,5,0x00000522,dialogue,1,12,,20,236,死得其所，死有餘辜！,"He died where he deserved to, and death is still too good for him."
game86.msg,6,0x0000061F,dialogue,1,8,,26,236,釋聖經是屬於神的，交出來！,The Sacred Sutra belongs to god. Hand it over.
game86.msg,7,0x0000071C,dialogue,66,9,,118,236,神在那裡？神是要幹什麼？人求神要幹嗎？人問神要求什麼？求富貴功名！求家財萬貫！這是私心昇華的賄賂‧‧你這個基本教義派！,Where is god? What does god do? Why do men pray to him? What do they ask for? Wealth and rank! A fortune in the house! It is a bribe dressed up as devotion... You fundamentalist!
game86.msg,8,0x00000819,dialogue,1,0A,,10,236,你污蔑神！,You blaspheme against god!
game86.msg,9,0x00000916,dialogue,66,0,,16,236,死不悔改的蠢豬！,"Stubborn pig, dying with nothing learned!"
game86.msg,10,0x00000A13,dialogue,1,0C,,16,236,基本教義派勝利！,The fundamentalist wins!
game86.msg,11,0x00000B10,dialogue,66,12,,36,236,你‧‧再也‧‧拿不到‧釋‧聖‧經‧‧,You... will never... get... the Sacred... Sutra...
game86.msg,12,0x00000C0D,dialogue,0,0,,20,236,在他身上找到左花扇！,Found the left flower fan on him!
game86.msg,13,0x00000D0A,dialogue,0,0,,8,236,釋聖經！,The Sacred Sutra!
game86.msg,15,0x00000F04,command,0,0,,10,236,MonB7A.ANM,
game89.msg,2,0x0000022B,dialogue,0,0,,104,236,這塊碑文寫著：就像男人需要女人，就像紅花需要綠葉，就像城市需要名字，就像夢想需要實現，就像我需要‧‧‧！,"The inscription reads: as a man needs a woman, as a red flower needs green leaves, as a city needs a name, as a dream needs fulfilling, as I need...!"
game89.msg,5,0x00000522,dialogue,0,0,,128,236,這塊碑文寫著：五十萬年前沒有人跟隨我的腳步，五十萬年後我的屍骨深埋地底任人踐踏，神創造我，你創造未來，我給你希望，你給我‧‧‧！,"It reads: half a million years ago none followed my steps; half a million years on my bones lie deep to be trodden. God made me, you make the future. I give you hope, you give me...!"
game89.msg,6,0x0000061F,dialogue,0,0,,14,236,就快要成功了！,Almost there!
game9.msg,0,0x00000031,dialogue,1,0,,160,236,凝視著妳雪白的肌膚，令我不忍轉移目光，妳看起來是這麼的美好，我相信妳在這種袒裎相見的情況下一定會感到害羞，如果妳願意與我聊聊的話，我願意轉過頭去讓妳將衣服穿好。,"Looking at your snow-white skin, I cannot look away. You are lovely. Caught bare like this you must feel shy, so if you will talk with me, I will turn around and let you dress."
game9.msg,1,0x0000012E,dialogue,65,3,,132,236,下流！你大概不知道我所擁有的神秘藝術足以讓一個無恥的傢伙化為灰燼，你最好在我還沒有下定決心之前收起你的目光，閉上你的嘴巴，趕快離開！,"Filthy man! You have no idea that the arts I command could burn a shameless creature like you to ash. Take your eyes off me, shut your mouth and go, before I make up my mind."
game9.msg,2,0x0000022B,dialogue,1,0,,40,236,我只看到人體藝術，沒有見到什麼神秘藝術。,All I see is the art of the human body. I do not see any mysterious art.
game9.msg,3,0x00000328,dialogue,65,0,,22,236,愈說愈離譜，去死吧你！,Every word makes it worse. Drop dead!
game9.msg,4,0x00000425,dialogue,1,6,,36,236,妳為什麼會魔法？魔法師不是都死光了？,How do you know magic? Were not all the magicians killed?
game9.msg,5,0x00000522,dialogue,65,7,,182,236,‧‧那是一場死亡宴會！我父親與其他的魔法師們在接到摩羅王的邀請之後無不認為這是魔法師地位的轉戾點，我忘不掉我父親在準備赴宴時眼中所流露出的光彩，沒想到摩羅王竟然讓這份光彩染上鮮血‧‧,"...A banquet of death. When my father and the other magicians got King Moro's invitation, they thought it their turning point. I can't forget the light in his eyes. Moro bloodied it..."
game9.msg,6,0x0000061F,dialogue,1,8,,56,236,摩羅王的眼中為什麼容不下魔法師？他又是如何害死這些人的？,Why could King Moro not stand the sight of a magician? And how did he kill them?
game9.msg,7,0x0000071C,dialogue,65,9,,192,236,他不過是想了解一個能夠操控大自然力量的人，是否也能預見自己的生死，我想，他已經得到答案了！這個世界沒有永恆的生命，卻有恆久的仇恨，日久天長，難以磨滅。他在菜裏下毒，參加宴會的魔法師，無一倖免！,"He only wanted to know if a man who commands nature can foresee his own death. He got his answer. There is no eternal life, only lasting hatred time cannot erase. He poisoned the food."
game9.msg,8,0x00000819,dialogue,1,0A,,10,236,妳很恨他！,You hate him.
game9.msg,9,0x00000916,dialogue,65,0B,,98,236,殺父之仇，沒齒難忘！我恨不得親手殺了這個無道昏庸，多行不義的老賊！喂！你該看夠了吧？我要穿衣服了！,He killed my father. I will never forget it as long as I live. I'd give anything to kill that lawless old thief with my own hands. Hey! Seen enough? I'm getting dressed.
game9.msg,10,0x00000A13,placeholder,1,0,Ａ,102,236,我是Ａ，不是喂！目前為止是夠了，希望以後還有機會！我會轉過身去，用不著太緊張，把身體擦乾再將衣服穿上！,"I am Ａ, not ""hey"". Enough for now, and I hope there will be another chance. I will turn around. No need to be nervous, dry yourself off and put your clothes on."
game9.msg,11,0x00000B10,dialogue,9,0,,60,236,你用不著描述穿衣的細節，除了摩羅老賊，再來就是你最令我厭惡！,"You do not need to describe the dressing in detail. After that old thief Moro, you are the next most disgusting man alive."
game9.msg,12,0x00000C0D,dialogue,1,0,,84,236,哇‧‧！這是怎麼一回事？難道是世界末日？為什麼當妳說過討厭我，就天搖地動，風雲變色！,Whoa! What is going on? Is this the end of the world? Why does the ground shake and the sky turn the moment you say you dislike me?
game9.msg,13,0x00000D0A,dialogue,66,0,,170,236,跟這位小姐沒有關係，跟你倒是有關係！你還記得我嗎？還記得是你把亡朝碑上的鎮壓符給撕下的吧？若是都沒忘記的話，現在你所看到的就是黑暗力量，你責任的序幕已經揭開，去殘慟谷吧！,"Not the lady, you. Remember tearing the sealing charm off the Stele of the Fallen Dynasty? What you see now is the dark power. Your part in this begins. Go to the Vale of Grief."
game9.msg,14,0x00000E07,dialogue,9,10,,42,236,你有什麼責任？黑暗力量是什麼？他是人是鬼？,What duty is this? What is the dark power? Is he a man or a ghost?
game9.msg,15,0x00000F04,dialogue,1,11,,182,236,說來話長，整件事情是這樣的‧‧‧是我把黑暗力量釋放出來，因為我的愚行使這個世界產生變化，他告訴我：只要我能找出隱藏在這個世界的巨大秘密，就可以推翻摩羅王朝，不過，我比較擔心黑暗力量！,"Long story. I released the dark power, and my folly changed it. He said uncovering the great secret hidden here would topple the Moro Dynasty. But the dark power worries me more."
game9.msg,16,0x00001001,dialogue,9,12,,32,236,也許我可以替你分擔一部份的責任！,Perhaps I could carry part of that duty for you.
game9.msg,17,0x000010FE,dialogue,1,13,,170,236,妳並沒有使命感！你不過是想利用我殺掉摩羅王！我並不在乎我是否能推翻摩羅王朝，我在意的是黑暗力量會給這塊土地的人民帶來什麼樣的傷害！我要消滅黑暗的力量，清除這股邪惡的根源！,"You have no sense of mission, you just want me to kill King Moro. I don't care about toppling the dynasty. I care what the dark power does to this land. I'll destroy it at the root."
game9.msg,18,0x000011FB,dialogue,9,23,,118,236,對！你說的沒錯，妖魔鬼怪就是黑暗的力量，摩羅王就是邪惡的根源！我並沒有利用你的意思，光憑你個人的力量我認為你是在玩命！,"Yes, you're right. The monsters and demons are the dark power, and King Moro is the root of the evil. I'm not using you. Alone, I think you're gambling with your life."
game9.msg,19,0x000012F8,dialogue,1,15,,84,236,好像是我誤會妳了！好吧，讓我們一塊踏上愛的旅途！嗯‧‧是艱辛的旅途。我該怎麼稱呼妳？,"It seems I misjudged you. All right, let us set out together on the road of love. Hmm... the hard road, I mean. What should I call you?"
game9.msg,20,0x000013F5,placeholder,9,16,Ｂ,96,236,我是Ｂ，我回家準備一下，待會兒你過來找我，對了！我家在西籬溫泉的北邊，你順著這條路走就可以看到。,"I am Ｂ. I am going home to get ready. Come and find me shortly. Oh, my house is north of the Xili Hot Spring, just follow this road and you will see it."
game9.msg,21,0x000014F2,dialogue,1,0,,12,236,好！等會見！,Good. See you soon.
